hgnc_id	symbol	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_family	gene_family_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit-trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_ids	lncipedia	gtrnadb
HGNC:41467	UPP2-IT1	UPP2 intronic transcript 1	non-coding RNA	RNA, long non-coding	Approved	2q24.1	02q24.1				UPP2 intronic transcript 1 (non-protein coding)			2011-05-19		2015-02-25	2015-02-25	100874283	ENSG00000237327	OTTHUMG00000153915	uc061ouf.1																												UPP2-IT1	
HGNC:23128	URB1-AS1	URB1 antisense RNA 1 (head to head)	non-coding RNA	RNA, long non-coding	Approved	21q22.11	21q22.11	"PRED84|MGC14136"		C21orf119	chromosome 21 open reading frame 119			2003-10-01	2014-10-01	2014-10-01	2014-11-19	84996	ENSG00000256073	OTTHUMG00000064921		BC007928	NR_026845		Q96HZ7																								URB1-AS1	
HGNC:48673	USP2-AS1	USP2 antisense RNA 1 (head to head)	non-coding RNA	RNA, long non-coding	Approved	11q23.3	11q23.3	THY1-AS1						2013-06-06			2013-06-06	100499227	ENSG00000245248	OTTHUMG00000166173			NR_034160																										USP2-AS1	
HGNC:44140	USP3-AS1	USP3 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	15q22.31	15q22.31							2013-05-24			2013-05-24	100130855	ENSG00000259248	OTTHUMG00000172432		AK093077	NR_034080																										USP3-AS1	
HGNC:39961	USP12-AS1	USP12 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	13q12.13	13q12.13				USP12 antisense RNA 1 (non-protein coding)			2011-04-18		2012-08-15	2014-11-19	100874070	ENSG00000232162	OTTHUMG00000016625	uc058waa.1		NR_046547																										USP12-AS1	
HGNC:39962	USP12-AS2	USP12 antisense RNA 2 (head to head)	non-coding RNA	RNA, long non-coding	Approved	13q12.13	13q12.13				"USP12 antisense RNA 2 (non-protein coding)|USP12 antisense RNA 2"			2011-04-18		2012-10-15	2017-03-22	100874071	ENSG00000230641	OTTHUMG00000016628	uc032aab.2		NR_046548																										USP12-AS2	
HGNC:27249	USP27X-AS1	USP27X antisense RNA 1 (head to head)	non-coding RNA	RNA, long non-coding	Approved	Xp11.23	Xp11.23							2013-05-17			2014-11-19	158572	ENSG00000234390	OTTHUMG00000024154			NR_026742																										USP27X-AS1	
HGNC:40909	USP30-AS1	USP30 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	12q24.11	12q24.11				USP30 antisense RNA 1 (non-protein coding)			2012-06-30		2012-08-15	2014-11-18	100131733	ENSG00000256262	OTTHUMG00000169245	uc021rdn.2		NR_038996																										USP30-AS1	
HGNC:43991	USP46-AS1	USP46 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	4q12	04q12				USP46 antisense RNA 1 (non-protein coding)			2012-05-25		2012-08-15	2012-10-12	643783	ENSG00000248866	OTTHUMG00000160639	uc062wov.1	"BX354350|CN313378"	NR_125363																										USP46-AS1	
HGNC:40802	UST-AS1	UST antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	6q25.1	06q25.1							2015-10-15			2015-10-15	100128176	ENSG00000227660	OTTHUMG00000015777			NR_038408																										UST-AS1	
HGNC:53952	UVRAG-DT	UVRAG divergent transcript	non-coding RNA	RNA, long non-coding	Approved	11q13.5	11q13.5	LOC100506113						2018-06-20			2018-06-20	100506113	ENSG00000255507	OTTHUMG00000165318			NR_144531			29568943																								
HGNC:49239	UXT-AS1	UXT antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	Xp11.23	Xp11.23							2013-10-11			2013-10-11	100133957	ENSG00000267064	OTTHUMG00000180159			NR_028119																										UXT-AS1	
HGNC:48605	VAC14-AS1	VAC14 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	16q22.1	16q22.1							2013-05-24			2016-10-05	100130894	ENSG00000214353	OTTHUMG00000177027		"AK095020|DB487352"	NR_034083																										VAC14-AS1	
HGNC:53215	VASH1-AS1	VASH1 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	14q24.3	14q24.3							2017-03-21			2017-03-21	100506603	ENSG00000258301	OTTHUMG00000171623			NR_104184																											
HGNC:40608	VAV3-AS1	VAV3 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	1p13.3	01p13.3				VAV3 antisense RNA 1 (non-protein coding)			2012-02-24		2012-08-15	2014-11-19	100873946	ENSG00000230489	OTTHUMG00000010994	uc031pnj.1	"AA425131|BG193383"	NR_046653																										VAV3-AS1	
HGNC:40163	VCAN-AS1	VCAN antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	5q14.3	05q14.3				VCAN antisense RNA 1 (non-protein coding)			2011-08-23		2012-08-15	2016-11-07	105379054	ENSG00000249835	OTTHUMG00000162571	uc063fbx.1		NR_136215																											
HGNC:44879	VIM-AS1	VIM antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	10p13	10p13							2012-12-11			2018-04-20	100507347	ENSG00000229124	OTTHUMG00000017743	uc001iot.3	BC078172	NR_108061			"28881755|29656793"																							VIM-AS1	
HGNC:40610	VIPR1-AS1	VIPR1 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	3p22.1	03p22.1				VIPR1 antisense RNA 1 (non-protein coding)			2011-07-07		2012-08-15	2014-11-19	100874007	ENSG00000232354	OTTHUMG00000156181	uc062iol.1		NR_046654																										VIPR1-AS1	
HGNC:49621	VLDLR-AS1	VLDLR antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	9p24.2	09p24.2	lincRNA-VLDLR						2014-01-24			2016-11-25	401491	ENSG00000236404	OTTHUMG00000019448		"AK092343|BC004474"	NR_015375			"21057500|24874432"																			lincrna-vldlr				VLDLR-AS1	
HGNC:48915	VPS9D1-AS1	VPS9D1 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	16q24.3	16q24.3	MYU	c-Myc-upregulated lncRNA					2013-07-01			2017-03-15	100128881	ENSG00000261373	OTTHUMG00000173220			NR_036480			27568568																							VPS9D1-AS1	
HGNC:44167	VPS13A-AS1	VPS13A antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	9q21.2	09q21.2				VPS13A antisense RNA 1 (non-protein coding)			2012-06-30		2012-08-15	2012-10-12	100286938	ENSG00000232998	OTTHUMG00000020054	uc022bij.2	"AA954471|DB509755"	NR_026668																										VPS13A-AS1	
HGNC:54375	VPS13B-DT	VPS13B divergent transcript	non-coding RNA	RNA, long non-coding	Approved	8q22.2	08q22.2	OLC8	oncogenic long non‐coding RNA on chromosome 8					2019-05-17			2019-07-11	105375666	ENSG00000253948				XR_928448			31273847																								
HGNC:51413	VPS33B-DT	VPS33B divergent transcript	non-coding RNA	RNA, long non-coding	Approved	15q26.1	15q26.1							2017-08-03			2017-08-03	101926911	ENSG00000214432	OTTHUMG00000171687		AK055351	NR_110104			27716329																								
HGNC:50770	VSTM2A-OT1	VSTM2A overlapping transcript 1	non-coding RNA	RNA, long non-coding	Approved	7p11.2	07p11.2							2014-06-18			2014-06-18	285878	ENSG00000224223	OTTHUMG00000156070			NR_038994																										VSTM2A-OT1	
HGNC:44270	VWA8-AS1	VWA8 antisense RNA 1 (head to head)	non-coding RNA	RNA, long non-coding	Approved	13q14.11	13q14.11				"VWA8 antisense RNA 1 (non-protein coding)|VWA8 antisense RNA 1"			2012-08-02		2012-08-16	2012-10-12	100507240	ENSG00000278338	OTTHUMG00000187366	uc021rix.1	"AK092199|CA310831"	NR_039974																										VWA8-AS1	
HGNC:41508	VWC2L-IT1	VWC2L intronic transcript 1	non-coding RNA	RNA, long non-coding	Approved	2q35	02q35				VWC2L intronic transcript 1 (non-protein coding)			2011-05-19		2015-02-25	2015-02-25	100885780	ENSG00000224257	OTTHUMG00000154819	uc031rrf.2		NR_047698																										VWC2L-IT1	
HGNC:27347	WAC-AS1	WAC antisense RNA 1 (head to head)	non-coding RNA	RNA, long non-coding	Approved	10p12.1	10p12.1							2012-11-06			2012-11-06	220906	ENSG00000254635	OTTHUMG00000166235	uc021pon.2		NR_033805			12477932																							WAC-AS1	
HGNC:53754	WAKMAR2	wound and keratinocyte migration associated lncRNA 2	non-coding RNA	RNA, long non-coding	Approved	6q23.3	06q23.3	lnc-TNFAIP3						2019-05-31			2019-06-06	100130476	ENSG00000237499	OTTHUMG00000015663			NR_049793			"30594489|30918008"					618508																			
HGNC:40612	WARS2-AS1	WARS2 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	1p12	01p12							2018-09-26			2018-09-26	101929147	ENSG00000231365	OTTHUMG00000012342			NR_125974																											
HGNC:41393	WARS2-IT1	WARS2 intronic transcript 1	non-coding RNA	RNA, long non-coding	Approved	1p12	01p12				WARS2 intronic transcript 1 (non-protein coding)			2011-05-19		2015-02-25	2015-02-25	104472716	ENSG00000224238	OTTHUMG00000012341	uc057juy.1		NR_126447																										WARS2-IT1	
HGNC:39841	WASF3-AS1	WASF3 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	13q12.13	13q12.13				WASF3 antisense RNA 1 (non-protein coding)			2011-03-30		2012-08-15	2014-11-19	100874061	ENSG00000237001	OTTHUMG00000016619	uc058vzt.1																												WASF3-AS1	
HGNC:43440	WASHC5-AS1	WASHC5 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	8q24.13	08q24.13			KIAA0196-AS1	"KIAA0196 antisense RNA 1 (non-protein coding)|KIAA0196 antisense RNA 1"			2011-10-28	2016-11-21	2016-11-21	2016-11-21	106479020	ENSG00000253167	OTTHUMG00000164992	uc064qbo.1																													
HGNC:38513	WASIR1	WASH and IL9R antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	Xq28 and Yq12	Xq28 and Yq12			NCRNA00286B	"non-protein coding RNA 286B|WASH and IL9R antisense RNA 1 (non-protein coding)"			2010-08-24	2011-04-28	2012-08-15	2012-10-12	100128260	ENSG00000185203	OTTHUMG00000022676	uc065cww.1	AJ271736	NR_138048																										WASIR1	
HGNC:38609	WASIR2	WASH and IL9R antisense RNA 2	non-coding RNA	RNA, long non-coding	Approved	16p13.3	16p13.3			NCRNA00286A	"non-protein coding RNA 286A|WASH and IL9R antisense RNA 2 (non-protein coding)"			2010-08-24	2011-04-28	2012-08-15	2012-10-12	100132169	ENSG00000231439	OTTHUMG00000060721	uc002cfh.4	"BC032901|CR605219"	XR_078518			11157797																							WASIR2	
HGNC:40935	WDFY3-AS1	WDFY3 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	4q21.23	04q21.23				WDFY3 antisense RNA 1 (non-protein coding)			2011-08-11		2012-08-15	2014-11-19	100874023	ENSG00000251260	OTTHUMG00000160941	uc062xxl.1																												WDFY3-AS1	
HGNC:21603	WDFY3-AS2	WDFY3 antisense RNA 2	non-coding RNA	RNA, long non-coding	Approved	4q21.23	04q21.23	FBI4		"C4orf12|NCRNA00247"	"chromosome 4 open reading frame 12|non-protein coding RNA 247|WDFY3 antisense RNA 2 (non-protein coding)"			2005-06-30	2013-12-05	2013-12-05	2019-08-08	404201	ENSG00000180769	OTTHUMG00000141281	uc003hpg.3	AY250185	NR_015359			"15580561|31347170"																							WDFY3-AS2	
HGNC:45131	WDR7-OT1	WDR7 overlapping transcript 1	non-coding RNA	RNA, long non-coding	Approved	18q21.31	18q21.31			"WDR7-UA1|WDR7-UT1"	"WDR7 3'UTR-associated RNA 1|WDR7 overlapping transcript 1 (non-protein coding)"			2013-02-21	2013-10-31	2014-06-02	2014-06-02	107985140	ENSG00000267225	OTTHUMG00000180085		DA634713	XR_001753461																										WDR7-OT1	
HGNC:27437	WDR11-AS1	WDR11 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	10q26.12	10q26.12				WDR11 antisense RNA 1 (non-protein coding)			2012-06-30		2012-08-15	2014-11-19	283089	ENSG00000227165	OTTHUMG00000019169	uc057wjr.1	AK094649	NR_033850																										WDR11-AS1	
HGNC:41186	WDR86-AS1	WDR86 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	7q36.1	07q36.1				WDR86 antisense RNA 1 (non-protein coding)			2012-06-30		2012-08-15	2014-11-19	100131176	ENSG00000243836	OTTHUMG00000157360	uc033apx.2	AK095986	NR_034012																										WDR86-AS1	
HGNC:48669	WEE2-AS1	WEE2 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	7q34	07q34							2013-06-04			2013-06-04	285962	ENSG00000228775	OTTHUMG00000157538			NR_015392																										WEE2-AS1	
HGNC:40616	WNT5A-AS1	WNT5A antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	3p14.3	03p14.3				WNT5A antisense RNA 1 (non-protein coding)			2011-07-25		2012-08-15	2014-11-19	100874008	ENSG00000244586	OTTHUMG00000158382	uc062kub.1																												WNT5A-AS1	
HGNC:51639	WSPAR	WNT signaling pathway activating non-coding RNA	non-coding RNA	RNA, long non-coding	Approved	5q31.1	05q31.1	"TCONS_00009511-XLOC_004555|lncTCF7"						2015-04-09			2017-01-06	105664404	ENSG00000249073	OTTHUMG00000163048		BE270324	NR_131252			"25842979|27766570"					616333																		WSPAR	
HGNC:18135	WT1-AS	WT1 antisense RNA	non-coding RNA	RNA, long non-coding	Approved	11p13	11p13	"WIT-1|WT1AS|WT1-AS1"	Wilms tumor associated protein	WIT1	"Wilms tumor upstream neighbor 1|WT1 antisense RNA (non-protein coding)"			2005-10-28	2012-01-25	2012-08-15	2018-08-15	51352	ENSG00000183242	OTTHUMG00000039557	uc058adn.1	BC002734	NR_023920		Q06250	"2173145|8406502|17210670"	MGI:2138884			WT1-AS	607899														wt1-as				WT1-AS	
HGNC:41041	WWC2-AS1	WWC2 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	4q35.1	04q35.1				WWC2 antisense RNA 1 (non-protein coding)			2012-03-02		2012-08-15	2019-07-11	101928734	ENSG00000251128	OTTHUMG00000160679	uc003ivm.3		NR_126473			31262262																							WWC2-AS1	
HGNC:26390	WWC2-AS2	WWC2 antisense RNA 2	non-coding RNA	RNA, long non-coding	Approved	4q35.1	04q35.1	FLJ30277		C4orf38	"chromosome 4 open reading frame 38|WWC2 antisense RNA 2 (non-protein coding)"			2007-07-10	2012-03-02	2012-08-15	2014-11-19	152641	ENSG00000251359	OTTHUMG00000160677	uc003ivj.2	AK054839	NR_024008		Q96NR7																								WWC2-AS2	
HGNC:41236	WWC3-AS1	WWC3 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	Xp22.2	Xp22.2				WWC3 antisense RNA 1 (non-protein coding)			2011-07-29		2012-08-15	2014-11-19	100873953	ENSG00000225076	OTTHUMG00000021122	uc064xyi.1																												WWC3-AS1	
HGNC:53169	WWOX-AS1	WWOX antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	16q23.1	16q23.1	RP11-190D6.2						2017-03-15			2018-06-08	102724047	ENSG00000260969	OTTHUMG00000176958			XR_429776			"28280357|29845204"																								
HGNC:41035	WWTR1-AS1	WWTR1 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	3q25.1	03q25.1				WWTR1 antisense RNA 1 (non-protein coding)			2011-05-19		2012-08-15	2019-07-12	100128025	ENSG00000241313	OTTHUMG00000159618	uc003exi.3		NR_040250			31172583																							WWTR1-AS1	
HGNC:41469	WWTR1-IT1	WWTR1 intronic transcript 1	non-coding RNA	RNA, long non-coding	Approved	3q25.1	03q25.1				WWTR1 intronic transcript 1 (non-protein coding)			2011-05-19		2015-02-25	2015-02-25	106478977	ENSG00000241985	OTTHUMG00000159620	uc062oxk.1																												WWTR1-IT1	
HGNC:45056	XACT	X active specific transcript	non-coding RNA	RNA, long non-coding	Approved	Xq23	Xq23		X active coating transcript		X active specific transcript (non-protein coding)			2013-02-04		2018-05-16	2018-05-16	105463123	ENSG00000241743	OTTHUMG00000022220	uc065atz.1	BQ010753	NR_131204			"23334669|25921272"					300901														xact				XACT	
HGNC:40078	XIAP-AS1	XIAP antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	Xq25	Xq25				XIAP antisense RNA 1 (non-protein coding)			2011-07-28		2012-08-15	2014-11-19	106480735	ENSG00000237331	OTTHUMG00000022339	uc065azu.1																												XIAP-AS1	
HGNC:40679	XIRP2-AS1	XIRP2 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	2q24.3	02q24.3				XIRP2 antisense RNA 1 (non-protein coding)			2011-11-18		2012-08-15	2019-08-16	100874011	ENSG00000254552	OTTHUMG00000165270	uc032oir.2		NR_046665			31410022																							XIRP2-AS1	
HGNC:12810	XIST	X inactive specific transcript	non-coding RNA	RNA, long non-coding	Approved	Xq13.2	Xq13.2	"NCRNA00001|DXS1089|swd66|LINC00001"	long intergenic non-protein coding RNA 1	DXS399E	"X (inactive)-specific transcript|X (inactive)-specific transcript (non-protein coding)|X inactive specific transcript (non-protein coding)"			1991-02-04		2018-05-16	2018-12-17	7503	ENSG00000229807	OTTHUMG00000021839	uc004ebm.3	M97168	NR_001564			"1985261|2034279|16778056"	MGI:98974				314670														xist				XIST	
HGNC:41153	XXYLT1-AS1	XXYLT1 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	3q29	03q29				XXYLT1 antisense RNA 1 (non-protein coding)			2012-03-07		2012-08-15	2014-11-19	100874528	ENSG00000233303	OTTHUMG00000155917	uc032sny.1	BF509707	NR_104188																										XXYLT1-AS1	
HGNC:41154	XXYLT1-AS2	XXYLT1 antisense RNA 2	non-coding RNA	RNA, long non-coding	Approved	3q29	03q29				XXYLT1 antisense RNA 2 (non-protein coding)			2012-03-07		2012-08-15	2014-11-19	101410543	ENSG00000230266	OTTHUMG00000155916	uc031scz.2	"R83154|AW963078"	NR_102710																										XXYLT1-AS2	
HGNC:49034	YAM1	YY1-associated myogenesis RNA 1	non-coding RNA	RNA, long non-coding	Approved	16p11.2	16p11.2	Yam-1	YY1-associated muscle lncRNA 1		YY1-associated myogenesis 1 (non-protein coding)			2013-08-16		2013-12-06	2019-09-18	107161157								23942234																			yam-1					
HGNC:41101	YEATS2-AS1	YEATS2 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	3q27.1	03q27.1				YEATS2 antisense RNA 1 (non-protein coding)			2011-07-07		2012-08-15	2014-11-19	100874113	ENSG00000233885	OTTHUMG00000156899	uc062qpn.1		NR_046727																										YEATS2-AS1	
HGNC:48728	YTHDF3-AS1	YTHDF3 antisense RNA 1 (head to head)	non-coding RNA	RNA, long non-coding	Approved	8q12.3	08q12.3							2013-06-07			2015-07-22	101410533	ENSG00000270673	OTTHUMG00000185282		"BM681776|BM967225|BQ631682"	NR_102684																										YTHDF3-AS1	
HGNC:44188	ZBED3-AS1	ZBED3 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	5q13.3	05q13.3				ZBED3 antisense RNA 1 (non-protein coding)			2012-06-30		2012-08-15	2015-01-23	728723	ENSG00000250802	OTTHUMG00000162473	uc063est.1		NR_024398			25482444																							ZBED3-AS1	
HGNC:48646	ZBED5-AS1	ZBED5 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	11p15.4	11p15.4							2013-05-31			2016-10-05	729013	ENSG00000247271	OTTHUMG00000165888			NR_034137																										ZBED5-AS1	
HGNC:48573	ZBTB11-AS1	ZBTB11 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	3q12.3	03q12.3							2013-05-17			2013-05-17	100009676	ENSG00000256628	OTTHUMG00000159176			NR_024407																										ZBTB11-AS1	
HGNC:40640	ZBTB20-AS1	ZBTB20 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	3q13.31	03q13.31				ZBTB20 antisense RNA 1 (non-protein coding)			2011-07-25		2012-08-15	2014-11-19	100131117	ENSG00000241560	OTTHUMG00000159368	uc003ebo.3		NR_038993																										ZBTB20-AS1	
HGNC:42421	ZBTB20-AS2	ZBTB20 antisense RNA 2	non-coding RNA	RNA, long non-coding	Approved	3q13.31	03q13.31				ZBTB20 antisense RNA 2 (non-protein coding)			2011-07-25		2012-08-15	2014-11-18	100506673	ENSG00000241295	OTTHUMG00000159363	uc062mrj.1																												ZBTB20-AS2	
HGNC:42422	ZBTB20-AS3	ZBTB20 antisense RNA 3	non-coding RNA	RNA, long non-coding	Approved	3q13.31	03q13.31				ZBTB20 antisense RNA 3 (non-protein coding)			2011-07-25		2012-08-15	2014-11-19	104413890	ENSG00000239946	OTTHUMG00000159365	uc062mrl.1		NR_126422																										ZBTB20-AS3	
HGNC:42423	ZBTB20-AS4	ZBTB20 antisense RNA 4	non-coding RNA	RNA, long non-coding	Approved	3q13.31	03q13.31				ZBTB20 antisense RNA 4 (non-protein coding)			2011-07-25		2012-08-15	2014-11-18	100874131	ENSG00000242767	OTTHUMG00000159364	uc062mrn.1		NR_046877																										ZBTB20-AS4	
HGNC:52841	ZBTB20-AS5	ZBTB20 antisense RNA 5	non-coding RNA	RNA, long non-coding	Approved	3q13.31	03q13.31							2016-12-12			2016-12-12	101929754	ENSG00000242290	OTTHUMG00000159367			NR_121661																											
